,file_name,bbox_x1,bbox_y1,bbox_x2,bbox_y2,class_index,class_name,file_path
1444,01445.jpg,102,150,659,414,143,Isuzu Ascender SUV 2008,data\stanford_cars\train\Isuzu Ascender SUV 2008\01445.jpg
1445,01446.jpg,28,235,1597,1135,144,Jaguar XK XKR 2012,data\stanford_cars\train\Jaguar XK XKR 2012\01446.jpg
1446,01447.jpg,4,5,275,176,53,Cadillac Escalade EXT Crew Cab 2007,data\stanford_cars\train\Cadillac Escalade EXT Crew Cab 2007\01447.jpg
1447,01448.jpg,17,20,265,162,110,Ford Edge SUV 2012,data\stanford_cars\train\Ford Edge SUV 2012\01448.jpg
1448,01449.jpg,11,21,325,216,189,Toyota 4Runner SUV 2012,data\stanford_cars\train\Toyota 4Runner SUV 2012\01449.jpg
1449,01450.jpg,53,140,570,338,15,Audi R8 Coupe 2012,data\stanford_cars\train\Audi R8 Coupe 2012\01450.jpg
1450,01451.jpg,24,247,2044,911,158,Maybach Landaulet Convertible 2012,data\stanford_cars\train\Maybach Landaulet Convertible 2012\01451.jpg
1451,01452.jpg,17,93,639,360,91,Dodge Dakota Club Cab 2007,data\stanford_cars\train\Dodge Dakota Club Cab 2007\01452.jpg
1452,01453.jpg,38,105,754,457,192,Volkswagen Beetle Hatchback 2012,data\stanford_cars\train\Volkswagen Beetle Hatchback 2012\01453.jpg
1453,01454.jpg,9,17,281,172,122,GMC Canyon Extended Cab 2012,data\stanford_cars\train\GMC Canyon Extended Cab 2012\01454.jpg
1454,01455.jpg,20,140,599,351,144,Jaguar XK XKR 2012,data\stanford_cars\train\Jaguar XK XKR 2012\01455.jpg
1455,01456.jpg,35,63,464,331,120,GMC Yukon Hybrid SUV 2012,data\stanford_cars\train\GMC Yukon Hybrid SUV 2012\01456.jpg
1456,01457.jpg,164,95,506,343,15,Audi R8 Coupe 2012,data\stanford_cars\train\Audi R8 Coupe 2012\01457.jpg
1457,01458.jpg,18,279,1003,752,113,Ford F-150 Regular Cab 2012,data\stanford_cars\train\Ford F-150 Regular Cab 2012\01458.jpg
1458,01459.jpg,37,61,487,342,62,Chevrolet Tahoe Hybrid SUV 2012,data\stanford_cars\train\Chevrolet Tahoe Hybrid SUV 2012\01459.jpg
1459,01460.jpg,5,9,118,67,174,Ram C/V Cargo Van Minivan 2012,data\stanford_cars\train\Ram C/V Cargo Van Minivan 2012\01460.jpg
1460,01461.jpg,5,193,1994,1276,96,Dodge Charger Sedan 2012,data\stanford_cars\train\Dodge Charger Sedan 2012\01461.jpg
1461,01462.jpg,26,14,1015,750,146,Jeep Wrangler SUV 2012,data\stanford_cars\train\Jeep Wrangler SUV 2012\01462.jpg
1462,01463.jpg,16,50,237,163,165,Mercedes-Benz S-Class Sedan 2012,data\stanford_cars\train\Mercedes-Benz S-Class Sedan 2012\01463.jpg
1463,01464.jpg,50,64,584,364,193,Volvo C30 Hatchback 2012,data\stanford_cars\train\Volvo C30 Hatchback 2012\01464.jpg
1464,01465.jpg,10,3,594,234,115,Ford Focus Sedan 2007,data\stanford_cars\train\Ford Focus Sedan 2007\01465.jpg
1465,01466.jpg,61,68,488,294,142,Infiniti QX56 SUV 2011,data\stanford_cars\train\Infiniti QX56 SUV 2011\01466.jpg
1466,01467.jpg,27,55,376,284,178,Scion xD Hatchback 2012,data\stanford_cars\train\Scion xD Hatchback 2012\01467.jpg
1467,01468.jpg,78,164,411,284,7,Acura ZDX Hatchback 2012,data\stanford_cars\train\Acura ZDX Hatchback 2012\01468.jpg
1468,01469.jpg,10,8,596,312,36,BMW M6 Convertible 2010,data\stanford_cars\train\BMW M6 Convertible 2010\01469.jpg
1469,01470.jpg,108,591,1127,1107,167,Mitsubishi Lancer Sedan 2012,data\stanford_cars\train\Mitsubishi Lancer Sedan 2012\01470.jpg
1470,01471.jpg,45,59,585,449,65,Chevrolet Avalanche Crew Cab 2012,data\stanford_cars\train\Chevrolet Avalanche Crew Cab 2012\01471.jpg
1471,01472.jpg,9,107,770,434,189,Toyota 4Runner SUV 2012,data\stanford_cars\train\Toyota 4Runner SUV 2012\01472.jpg
1472,01473.jpg,17,9,284,188,33,BMW X6 SUV 2012,data\stanford_cars\train\BMW X6 SUV 2012\01473.jpg
1473,01474.jpg,83,80,508,321,154,Land Rover Range Rover SUV 2012,data\stanford_cars\train\Land Rover Range Rover SUV 2012\01474.jpg
1474,01475.jpg,10,49,595,311,139,Hyundai Elantra Touring Hatchback 2012,data\stanford_cars\train\Hyundai Elantra Touring Hatchback 2012\01475.jpg
1475,01476.jpg,49,30,417,278,177,Rolls-Royce Phantom Sedan 2012,data\stanford_cars\train\Rolls-Royce Phantom Sedan 2012\01476.jpg
1476,01477.jpg,1,25,258,180,70,Chevrolet Silverado 1500 Classic Extended Cab 2007,data\stanford_cars\train\Chevrolet Silverado 1500 Classic Extended Cab 2007\01477.jpg
1477,01478.jpg,92,122,666,457,116,Ford E-Series Wagon Van 2012,data\stanford_cars\train\Ford E-Series Wagon Van 2012\01478.jpg
1478,01479.jpg,224,118,519,300,184,Suzuki SX4 Sedan 2012,data\stanford_cars\train\Suzuki SX4 Sedan 2012\01479.jpg
1479,01480.jpg,126,72,666,471,141,Infiniti G Coupe IPL 2012,data\stanford_cars\train\Infiniti G Coupe IPL 2012\01480.jpg
1480,01481.jpg,26,78,605,452,87,Dodge Ram Pickup 3500 Quad Cab 2009,data\stanford_cars\train\Dodge Ram Pickup 3500 Quad Cab 2009\01481.jpg
1481,01482.jpg,3,22,269,165,109,Ford Expedition EL SUV 2009,data\stanford_cars\train\Ford Expedition EL SUV 2009\01482.jpg
1482,01483.jpg,427,397,1669,982,8,Aston Martin V8 Vantage Convertible 2012,data\stanford_cars\train\Aston Martin V8 Vantage Convertible 2012\01483.jpg
1483,01484.jpg,102,171,357,323,46,Bugatti Veyron 16.4 Coupe 2009,data\stanford_cars\train\Bugatti Veyron 16.4 Coupe 2009\01484.jpg
1484,01485.jpg,78,88,747,466,43,Bentley Continental GT Coupe 2007,data\stanford_cars\train\Bentley Continental GT Coupe 2007\01485.jpg
1485,01486.jpg,91,127,284,186,15,Audi R8 Coupe 2012,data\stanford_cars\train\Audi R8 Coupe 2012\01486.jpg
1486,01487.jpg,95,244,1561,1041,79,Chrysler 300 SRT-8 2010,data\stanford_cars\train\Chrysler 300 SRT-8 2010\01487.jpg
1487,01488.jpg,42,189,739,472,182,Suzuki Kizashi Sedan 2012,data\stanford_cars\train\Suzuki Kizashi Sedan 2012\01488.jpg
1488,01489.jpg,133,169,967,647,34,BMW M3 Coupe 2012,data\stanford_cars\train\BMW M3 Coupe 2012\01489.jpg
1489,01490.jpg,20,18,619,260,185,Tesla Model S Sedan 2012,data\stanford_cars\train\Tesla Model S Sedan 2012\01490.jpg
1490,01491.jpg,26,63,362,233,150,Lamborghini Reventon Coupe 2008,data\stanford_cars\train\Lamborghini Reventon Coupe 2008\01491.jpg
1491,01492.jpg,78,104,719,507,148,Jeep Grand Cherokee SUV 2012,data\stanford_cars\train\Jeep Grand Cherokee SUV 2012\01492.jpg
1492,01493.jpg,62,81,257,185,29,BMW 3 Series Sedan 2012,data\stanford_cars\train\BMW 3 Series Sedan 2012\01493.jpg
1493,01494.jpg,24,53,247,133,16,Audi V8 Sedan 1994,data\stanford_cars\train\Audi V8 Sedan 1994\01494.jpg
1494,01495.jpg,35,73,639,367,156,Lincoln Town Car Sedan 2011,data\stanford_cars\train\Lincoln Town Car Sedan 2011\01495.jpg
1495,01496.jpg,51,91,530,316,15,Audi R8 Coupe 2012,data\stanford_cars\train\Audi R8 Coupe 2012\01496.jpg
1496,01497.jpg,32,74,613,424,89,Dodge Journey SUV 2012,data\stanford_cars\train\Dodge Journey SUV 2012\01497.jpg
1497,01498.jpg,53,71,563,407,178,Scion xD Hatchback 2012,data\stanford_cars\train\Scion xD Hatchback 2012\01498.jpg
1498,01499.jpg,19,115,627,330,153,Lamborghini Diablo Coupe 2001,data\stanford_cars\train\Lamborghini Diablo Coupe 2001\01499.jpg
1499,01500.jpg,47,63,380,256,28,BMW 1 Series Coupe 2012,data\stanford_cars\train\BMW 1 Series Coupe 2012\01500.jpg
1500,01501.jpg,72,284,1145,738,176,Rolls-Royce Ghost Sedan 2012,data\stanford_cars\train\Rolls-Royce Ghost Sedan 2012\01501.jpg
1501,01502.jpg,6,3,158,77,17,Audi 100 Sedan 1994,data\stanford_cars\train\Audi 100 Sedan 1994\01502.jpg
1502,01503.jpg,84,79,668,313,141,Infiniti G Coupe IPL 2012,data\stanford_cars\train\Infiniti G Coupe IPL 2012\01503.jpg
1503,01504.jpg,28,64,452,280,130,Hyundai Veloster Hatchback 2012,data\stanford_cars\train\Hyundai Veloster Hatchback 2012\01504.jpg
1504,01505.jpg,38,3,229,95,158,Maybach Landaulet Convertible 2012,data\stanford_cars\train\Maybach Landaulet Convertible 2012\01505.jpg
1505,01506.jpg,77,269,1916,1194,10,Aston Martin Virage Convertible 2012,data\stanford_cars\train\Aston Martin Virage Convertible 2012\01506.jpg
1506,01507.jpg,37,49,773,325,184,Suzuki SX4 Sedan 2012,data\stanford_cars\train\Suzuki SX4 Sedan 2012\01507.jpg
1507,01508.jpg,33,20,201,106,136,Hyundai Accent Sedan 2012,data\stanford_cars\train\Hyundai Accent Sedan 2012\01508.jpg
1508,01509.jpg,67,97,496,272,51,Cadillac CTS-V Sedan 2012,data\stanford_cars\train\Cadillac CTS-V Sedan 2012\01509.jpg
1509,01510.jpg,116,92,387,210,180,Spyker C8 Coupe 2009,data\stanford_cars\train\Spyker C8 Coupe 2009\01510.jpg
1510,01511.jpg,32,93,615,390,52,Cadillac SRX SUV 2012,data\stanford_cars\train\Cadillac SRX SUV 2012\01511.jpg
1511,01512.jpg,233,327,1141,713,26,BMW ActiveHybrid 5 Sedan 2012,data\stanford_cars\train\BMW ActiveHybrid 5 Sedan 2012\01512.jpg
1512,01513.jpg,74,115,601,399,195,Volvo XC90 SUV 2007,data\stanford_cars\train\Volvo XC90 SUV 2007\01513.jpg
1513,01514.jpg,18,59,444,292,127,Honda Odyssey Minivan 2007,data\stanford_cars\train\Honda Odyssey Minivan 2007\01514.jpg
1514,01515.jpg,51,157,994,606,22,Audi S5 Coupe 2012,data\stanford_cars\train\Audi S5 Coupe 2012\01515.jpg
1515,01516.jpg,24,47,239,160,104,Ferrari 458 Italia Coupe 2012,data\stanford_cars\train\Ferrari 458 Italia Coupe 2012\01516.jpg
1516,01517.jpg,131,261,1071,733,169,Nissan NV Passenger Van 2012,data\stanford_cars\train\Nissan NV Passenger Van 2012\01517.jpg
1517,01518.jpg,24,98,573,352,194,Volvo 240 Sedan 1993,data\stanford_cars\train\Volvo 240 Sedan 1993\01518.jpg
1518,01519.jpg,45,241,990,556,51,Cadillac CTS-V Sedan 2012,data\stanford_cars\train\Cadillac CTS-V Sedan 2012\01519.jpg
1519,01520.jpg,14,29,213,105,29,BMW 3 Series Sedan 2012,data\stanford_cars\train\BMW 3 Series Sedan 2012\01520.jpg
1520,01521.jpg,123,187,494,324,151,Lamborghini Aventador Coupe 2012,data\stanford_cars\train\Lamborghini Aventador Coupe 2012\01521.jpg
1521,01522.jpg,16,56,258,173,40,Bentley Arnage Sedan 2009,data\stanford_cars\train\Bentley Arnage Sedan 2009\01522.jpg
1522,01523.jpg,67,71,713,451,183,Suzuki SX4 Hatchback 2012,data\stanford_cars\train\Suzuki SX4 Hatchback 2012\01523.jpg
1523,01524.jpg,3,47,500,282,22,Audi S5 Coupe 2012,data\stanford_cars\train\Audi S5 Coupe 2012\01524.jpg
1524,01525.jpg,42,8,465,280,100,FIAT 500 Convertible 2012,data\stanford_cars\train\FIAT 500 Convertible 2012\01525.jpg
1525,01526.jpg,240,46,740,302,97,Dodge Charger SRT-8 2009,data\stanford_cars\train\Dodge Charger SRT-8 2009\01526.jpg
1526,01527.jpg,25,35,581,387,96,Dodge Charger Sedan 2012,data\stanford_cars\train\Dodge Charger Sedan 2012\01527.jpg
1527,01528.jpg,24,38,276,179,131,Hyundai Santa Fe SUV 2012,data\stanford_cars\train\Hyundai Santa Fe SUV 2012\01528.jpg
1528,01529.jpg,40,65,774,494,154,Land Rover Range Rover SUV 2012,data\stanford_cars\train\Land Rover Range Rover SUV 2012\01529.jpg
1529,01530.jpg,79,259,924,699,182,Suzuki Kizashi Sedan 2012,data\stanford_cars\train\Suzuki Kizashi Sedan 2012\01530.jpg
1530,01531.jpg,15,28,251,181,188,Toyota Corolla Sedan 2012,data\stanford_cars\train\Toyota Corolla Sedan 2012\01531.jpg
1531,01532.jpg,76,37,652,500,95,Dodge Durango SUV 2007,data\stanford_cars\train\Dodge Durango SUV 2007\01532.jpg
1532,01533.jpg,35,66,573,420,65,Chevrolet Avalanche Crew Cab 2012,data\stanford_cars\train\Chevrolet Avalanche Crew Cab 2012\01533.jpg
1533,01534.jpg,128,185,901,623,19,Audi TT Hatchback 2011,data\stanford_cars\train\Audi TT Hatchback 2011\01534.jpg
1534,01535.jpg,8,29,444,213,2,Acura RL Sedan 2012,data\stanford_cars\train\Acura RL Sedan 2012\01535.jpg
1535,01536.jpg,44,15,234,175,125,HUMMER H2 SUT Crew Cab 2009,data\stanford_cars\train\HUMMER H2 SUT Crew Cab 2009\01536.jpg
1536,01537.jpg,79,163,539,393,7,Acura ZDX Hatchback 2012,data\stanford_cars\train\Acura ZDX Hatchback 2012\01537.jpg
1537,01538.jpg,51,112,976,667,79,Chrysler 300 SRT-8 2010,data\stanford_cars\train\Chrysler 300 SRT-8 2010\01538.jpg
1538,01539.jpg,20,47,295,196,195,Volvo XC90 SUV 2007,data\stanford_cars\train\Volvo XC90 SUV 2007\01539.jpg
1539,01540.jpg,9,27,187,120,190,Volkswagen Golf Hatchback 2012,data\stanford_cars\train\Volkswagen Golf Hatchback 2012\01540.jpg
1540,01541.jpg,34,89,402,261,88,Dodge Sprinter Cargo Van 2009,data\stanford_cars\train\Dodge Sprinter Cargo Van 2009\01541.jpg
1541,01542.jpg,78,59,557,402,73,Chevrolet Malibu Sedan 2007,data\stanford_cars\train\Chevrolet Malibu Sedan 2007\01542.jpg
1542,01543.jpg,14,44,250,169,162,Mercedes-Benz C-Class Sedan 2012,data\stanford_cars\train\Mercedes-Benz C-Class Sedan 2012\01543.jpg
1543,01544.jpg,57,53,293,236,71,Chevrolet Express Van 2007,data\stanford_cars\train\Chevrolet Express Van 2007\01544.jpg
1544,01545.jpg,91,45,721,538,93,Dodge Challenger SRT8 2011,data\stanford_cars\train\Dodge Challenger SRT8 2011\01545.jpg
1545,01546.jpg,85,174,967,654,75,Chevrolet Silverado 1500 Regular Cab 2012,data\stanford_cars\train\Chevrolet Silverado 1500 Regular Cab 2012\01546.jpg
1546,01547.jpg,90,65,878,403,94,Dodge Durango SUV 2012,data\stanford_cars\train\Dodge Durango SUV 2012\01547.jpg
1547,01548.jpg,603,287,1435,711,167,Mitsubishi Lancer Sedan 2012,data\stanford_cars\train\Mitsubishi Lancer Sedan 2012\01548.jpg
1548,01549.jpg,1,3,799,600,112,Ford GT Coupe 2006,data\stanford_cars\train\Ford GT Coupe 2006\01549.jpg
1549,01550.jpg,156,192,572,336,187,Toyota Camry Sedan 2012,data\stanford_cars\train\Toyota Camry Sedan 2012\01550.jpg
1550,01551.jpg,85,51,397,206,163,Mercedes-Benz SL-Class Coupe 2009,data\stanford_cars\train\Mercedes-Benz SL-Class Coupe 2009\01551.jpg
1551,01552.jpg,84,100,508,335,41,Bentley Mulsanne Sedan 2011,data\stanford_cars\train\Bentley Mulsanne Sedan 2011\01552.jpg
1552,01553.jpg,109,63,488,350,28,BMW 1 Series Coupe 2012,data\stanford_cars\train\BMW 1 Series Coupe 2012\01553.jpg
1553,01554.jpg,43,154,551,323,173,Porsche Panamera Sedan 2012,data\stanford_cars\train\Porsche Panamera Sedan 2012\01554.jpg
1554,01555.jpg,22,91,287,185,114,Ford F-150 Regular Cab 2007,data\stanford_cars\train\Ford F-150 Regular Cab 2007\01555.jpg
1555,01556.jpg,14,67,612,443,81,Chrysler PT Cruiser Convertible 2008,data\stanford_cars\train\Chrysler PT Cruiser Convertible 2008\01556.jpg
1556,01557.jpg,17,73,631,431,50,Buick Enclave SUV 2012,data\stanford_cars\train\Buick Enclave SUV 2012\01557.jpg
1557,01558.jpg,188,220,434,348,101,Ferrari FF Coupe 2012,data\stanford_cars\train\Ferrari FF Coupe 2012\01558.jpg
1558,01559.jpg,45,77,592,479,78,Chrysler Town and Country Minivan 2012,data\stanford_cars\train\Chrysler Town and Country Minivan 2012\01559.jpg
1559,01560.jpg,89,71,606,464,119,GMC Savana Van 2012,data\stanford_cars\train\GMC Savana Van 2012\01560.jpg
1560,01561.jpg,37,186,1235,884,170,Nissan Juke Hatchback 2012,data\stanford_cars\train\Nissan Juke Hatchback 2012\01561.jpg
1561,01562.jpg,106,1,552,242,116,Ford E-Series Wagon Van 2012,data\stanford_cars\train\Ford E-Series Wagon Van 2012\01562.jpg
1562,01563.jpg,15,27,480,344,146,Jeep Wrangler SUV 2012,data\stanford_cars\train\Jeep Wrangler SUV 2012\01563.jpg
1563,01564.jpg,52,83,564,375,162,Mercedes-Benz C-Class Sedan 2012,data\stanford_cars\train\Mercedes-Benz C-Class Sedan 2012\01564.jpg
1564,01565.jpg,13,46,321,194,165,Mercedes-Benz S-Class Sedan 2012,data\stanford_cars\train\Mercedes-Benz S-Class Sedan 2012\01565.jpg
1565,01566.jpg,39,68,579,402,187,Toyota Camry Sedan 2012,data\stanford_cars\train\Toyota Camry Sedan 2012\01566.jpg
1566,01567.jpg,87,207,567,446,176,Rolls-Royce Ghost Sedan 2012,data\stanford_cars\train\Rolls-Royce Ghost Sedan 2012\01567.jpg
1567,01568.jpg,16,9,618,414,37,BMW X3 SUV 2012,data\stanford_cars\train\BMW X3 SUV 2012\01568.jpg
1568,01569.jpg,57,128,524,336,173,Porsche Panamera Sedan 2012,data\stanford_cars\train\Porsche Panamera Sedan 2012\01569.jpg
1569,01570.jpg,39,44,231,153,136,Hyundai Accent Sedan 2012,data\stanford_cars\train\Hyundai Accent Sedan 2012\01570.jpg
1570,01571.jpg,48,120,589,371,172,Plymouth Neon Coupe 1999,data\stanford_cars\train\Plymouth Neon Coupe 1999\01571.jpg
1571,01572.jpg,4,70,555,319,80,Chrysler Crossfire Convertible 2008,data\stanford_cars\train\Chrysler Crossfire Convertible 2008\01572.jpg
1572,01573.jpg,47,180,940,680,55,Chevrolet Corvette Convertible 2012,data\stanford_cars\train\Chevrolet Corvette Convertible 2012\01573.jpg
1573,01574.jpg,151,114,689,349,103,Ferrari 458 Italia Convertible 2012,data\stanford_cars\train\Ferrari 458 Italia Convertible 2012\01574.jpg
1574,01575.jpg,116,134,477,328,104,Ferrari 458 Italia Coupe 2012,data\stanford_cars\train\Ferrari 458 Italia Coupe 2012\01575.jpg
1575,01576.jpg,246,339,1215,788,93,Dodge Challenger SRT8 2011,data\stanford_cars\train\Dodge Challenger SRT8 2011\01576.jpg
1576,01577.jpg,4,109,580,329,80,Chrysler Crossfire Convertible 2008,data\stanford_cars\train\Chrysler Crossfire Convertible 2008\01577.jpg
1577,01578.jpg,47,82,614,378,11,Aston Martin Virage Coupe 2012,data\stanford_cars\train\Aston Martin Virage Coupe 2012\01578.jpg
1578,01579.jpg,190,780,3349,1956,37,BMW X3 SUV 2012,data\stanford_cars\train\BMW X3 SUV 2012\01579.jpg
1579,01580.jpg,46,12,260,170,33,BMW X6 SUV 2012,data\stanford_cars\train\BMW X6 SUV 2012\01580.jpg
1580,01581.jpg,29,35,560,358,11,Aston Martin Virage Coupe 2012,data\stanford_cars\train\Aston Martin Virage Coupe 2012\01581.jpg
1581,01582.jpg,18,100,996,564,35,BMW M5 Sedan 2010,data\stanford_cars\train\BMW M5 Sedan 2010\01582.jpg
1582,01583.jpg,91,61,543,408,121,GMC Acadia SUV 2012,data\stanford_cars\train\GMC Acadia SUV 2012\01583.jpg
1583,01584.jpg,151,337,1315,1063,176,Rolls-Royce Ghost Sedan 2012,data\stanford_cars\train\Rolls-Royce Ghost Sedan 2012\01584.jpg
1584,01585.jpg,207,205,782,471,153,Lamborghini Diablo Coupe 2001,data\stanford_cars\train\Lamborghini Diablo Coupe 2001\01585.jpg
1585,01586.jpg,33,1,183,193,151,Lamborghini Aventador Coupe 2012,data\stanford_cars\train\Lamborghini Aventador Coupe 2012\01586.jpg
1586,01587.jpg,32,162,2577,1730,170,Nissan Juke Hatchback 2012,data\stanford_cars\train\Nissan Juke Hatchback 2012\01587.jpg
1587,01588.jpg,21,77,590,339,103,Ferrari 458 Italia Convertible 2012,data\stanford_cars\train\Ferrari 458 Italia Convertible 2012\01588.jpg
1588,01589.jpg,35,120,605,413,15,Audi R8 Coupe 2012,data\stanford_cars\train\Audi R8 Coupe 2012\01589.jpg
1589,01590.jpg,35,147,665,360,187,Toyota Camry Sedan 2012,data\stanford_cars\train\Toyota Camry Sedan 2012\01590.jpg
1590,01591.jpg,41,60,216,158,18,Audi 100 Wagon 1994,data\stanford_cars\train\Audi 100 Wagon 1994\01591.jpg
1591,01592.jpg,73,105,282,256,146,Jeep Wrangler SUV 2012,data\stanford_cars\train\Jeep Wrangler SUV 2012\01592.jpg
1592,01593.jpg,48,55,744,559,38,BMW Z4 Convertible 2012,data\stanford_cars\train\BMW Z4 Convertible 2012\01593.jpg
1593,01594.jpg,366,327,2257,1427,183,Suzuki SX4 Hatchback 2012,data\stanford_cars\train\Suzuki SX4 Hatchback 2012\01594.jpg
1594,01595.jpg,35,54,595,415,195,Volvo XC90 SUV 2007,data\stanford_cars\train\Volvo XC90 SUV 2007\01595.jpg
1595,01596.jpg,14,45,434,305,163,Mercedes-Benz SL-Class Coupe 2009,data\stanford_cars\train\Mercedes-Benz SL-Class Coupe 2009\01596.jpg
1596,01597.jpg,47,72,556,371,120,GMC Yukon Hybrid SUV 2012,data\stanford_cars\train\GMC Yukon Hybrid SUV 2012\01597.jpg
1597,01598.jpg,179,121,488,406,111,Ford Ranger SuperCab 2011,data\stanford_cars\train\Ford Ranger SuperCab 2011\01598.jpg
1598,01599.jpg,19,41,249,115,72,Chevrolet Monte Carlo Coupe 2007,data\stanford_cars\train\Chevrolet Monte Carlo Coupe 2007\01599.jpg
1599,01600.jpg,30,73,619,401,24,Audi S4 Sedan 2007,data\stanford_cars\train\Audi S4 Sedan 2007\01600.jpg
1600,01601.jpg,63,46,742,328,121,GMC Acadia SUV 2012,data\stanford_cars\train\GMC Acadia SUV 2012\01601.jpg
1601,01602.jpg,207,111,836,430,154,Land Rover Range Rover SUV 2012,data\stanford_cars\train\Land Rover Range Rover SUV 2012\01602.jpg
1602,01603.jpg,12,23,246,159,143,Isuzu Ascender SUV 2008,data\stanford_cars\train\Isuzu Ascender SUV 2008\01603.jpg
1603,01604.jpg,50,93,696,403,49,Buick Verano Sedan 2012,data\stanford_cars\train\Buick Verano Sedan 2012\01604.jpg
1604,01605.jpg,30,29,216,150,72,Chevrolet Monte Carlo Coupe 2007,data\stanford_cars\train\Chevrolet Monte Carlo Coupe 2007\01605.jpg
1605,01606.jpg,12,35,278,183,80,Chrysler Crossfire Convertible 2008,data\stanford_cars\train\Chrysler Crossfire Convertible 2008\01606.jpg
1606,01607.jpg,26,130,681,441,179,Spyker C8 Convertible 2009,data\stanford_cars\train\Spyker C8 Convertible 2009\01607.jpg
1607,01608.jpg,6,40,250,157,13,Audi A5 Coupe 2012,data\stanford_cars\train\Audi A5 Coupe 2012\01608.jpg
1608,01609.jpg,4,9,98,76,18,Audi 100 Wagon 1994,data\stanford_cars\train\Audi 100 Wagon 1994\01609.jpg
1609,01610.jpg,94,94,2407,1422,40,Bentley Arnage Sedan 2009,data\stanford_cars\train\Bentley Arnage Sedan 2009\01610.jpg
1610,01611.jpg,6,28,296,207,99,FIAT 500 Abarth 2012,data\stanford_cars\train\FIAT 500 Abarth 2012\01611.jpg
1611,01612.jpg,70,54,387,191,69,Chevrolet Silverado 2500HD Regular Cab 2012,data\stanford_cars\train\Chevrolet Silverado 2500HD Regular Cab 2012\01612.jpg
1612,01613.jpg,22,45,414,270,32,BMW X5 SUV 2007,data\stanford_cars\train\BMW X5 SUV 2007\01613.jpg
1613,01614.jpg,27,62,594,239,47,Buick Regal GS 2012,data\stanford_cars\train\Buick Regal GS 2012\01614.jpg
1614,01615.jpg,41,130,564,336,52,Cadillac SRX SUV 2012,data\stanford_cars\train\Cadillac SRX SUV 2012\01615.jpg
1615,01616.jpg,133,190,1788,951,83,Dodge Caliber Wagon 2012,data\stanford_cars\train\Dodge Caliber Wagon 2012\01616.jpg
1616,01617.jpg,62,150,543,339,6,Acura Integra Type R 2001,data\stanford_cars\train\Acura Integra Type R 2001\01617.jpg
